index,sub_index,source,theme,all_messages,message_evaluation
131,sub015,AI,Migrant Workers,clarity_ai_mw_02_1,5
248,sub015,AI,Migrant Workers,clarity_ai_mw_03_1,5
365,sub015,AI,Migrant Workers,clarity_ai_mw_04_1,5
482,sub015,AI,Migrant Workers,clarity_ai_mw_05_1,5
599,sub015,AI,Women Drivers,clarity_ai_wd_01_1,5
716,sub015,AI,Women Drivers,clarity_ai_wd_02_1,5
833,sub015,AI,Women Drivers,clarity_ai_wd_03_1,5
950,sub015,AI,Women Drivers,clarity_ai_wd_04_1,5
1067,sub015,AI,Women Drivers,clarity_ai_wd_05_1,5
1184,sub015,AI,Young Drivers,clarity_ai_yd_01_1,5
1301,sub015,AI,Young Drivers,clarity_ai_yd_02_1,5
1418,sub015,AI,Young Drivers,clarity_ai_yd_03_1,5
1535,sub015,AI,Young Drivers,clarity_ai_yd_04_1,5
1652,sub015,AI,Young Drivers,clarity_ai_yd_05_1,5
1769,sub015,Human,Migrant Workers,clarity_hum_mw_01_1,5
1886,sub015,Human,Migrant Workers,clarity_hum_mw_02_1,5
2003,sub015,Human,Migrant Workers,clarity_hum_mw_03_1,5
2120,sub015,Human,Migrant Workers,clarity_hum_mw_04_1,5
2237,sub015,Human,Migrant Workers,clarity_hum_mw_05_1,5
2354,sub015,Human,Women Drivers,clarity_hum_wd_01_1,5
2471,sub015,Human,Women Drivers,clarity_hum_wd_02_1,5
2588,sub015,Human,Women Drivers,clarity_hum_wd_03_1,5
2705,sub015,Human,Women Drivers,clarity_hum_wd_04_1,5
2822,sub015,Human,Women Drivers,clarity_hum_wd_05_1,5
2939,sub015,Human,Young Drivers,clarity_hum_yd_01_1,5
3056,sub015,Human,Young Drivers,clarity_hum_yd_02_1,5
3173,sub015,Human,Young Drivers,clarity_hum_yd_03_1,5
3290,sub015,Human,Young Drivers,clarity_hum_yd_04_1,5
3407,sub015,Human,Young Drivers,clarity_hum_yd_05_1,5
15,sub016,AI,Migrant Workers,clarity_ai_mw_01_1 ,4
132,sub016,AI,Migrant Workers,clarity_ai_mw_02_1,4
249,sub016,AI,Migrant Workers,clarity_ai_mw_03_1,3
366,sub016,AI,Migrant Workers,clarity_ai_mw_04_1,3
483,sub016,AI,Migrant Workers,clarity_ai_mw_05_1,3
600,sub016,AI,Women Drivers,clarity_ai_wd_01_1,3
717,sub016,AI,Women Drivers,clarity_ai_wd_02_1,4
834,sub016,AI,Women Drivers,clarity_ai_wd_03_1,3
951,sub016,AI,Women Drivers,clarity_ai_wd_04_1,3
1068,sub016,AI,Women Drivers,clarity_ai_wd_05_1,3
1185,sub016,AI,Young Drivers,clarity_ai_yd_01_1,3
1302,sub016,AI,Young Drivers,clarity_ai_yd_02_1,5
1419,sub016,AI,Young Drivers,clarity_ai_yd_03_1,3
1536,sub016,AI,Young Drivers,clarity_ai_yd_04_1,5
1653,sub016,AI,Young Drivers,clarity_ai_yd_05_1,3
1770,sub016,Human,Migrant Workers,clarity_hum_mw_01_1,5
1887,sub016,Human,Migrant Workers,clarity_hum_mw_02_1,5
2004,sub016,Human,Migrant Workers,clarity_hum_mw_03_1,5
2121,sub016,Human,Migrant Workers,clarity_hum_mw_04_1,5
2238,sub016,Human,Migrant Workers,clarity_hum_mw_05_1,4
2355,sub016,Human,Women Drivers,clarity_hum_wd_01_1,5
2472,sub016,Human,Women Drivers,clarity_hum_wd_02_1,3
2589,sub016,Human,Women Drivers,clarity_hum_wd_03_1,5
2706,sub016,Human,Women Drivers,clarity_hum_wd_04_1,5
2823,sub016,Human,Women Drivers,clarity_hum_wd_05_1,5
2940,sub016,Human,Young Drivers,clarity_hum_yd_01_1,5
3057,sub016,Human,Young Drivers,clarity_hum_yd_02_1,3
3174,sub016,Human,Young Drivers,clarity_hum_yd_03_1,3
3291,sub016,Human,Young Drivers,clarity_hum_yd_04_1,4
3408,sub016,Human,Young Drivers,clarity_hum_yd_05_1,5
16,sub017,AI,Migrant Workers,clarity_ai_mw_01_1 ,4
133,sub017,AI,Migrant Workers,clarity_ai_mw_02_1,4
250,sub017,AI,Migrant Workers,clarity_ai_mw_03_1,4
367,sub017,AI,Migrant Workers,clarity_ai_mw_04_1,4
484,sub017,AI,Migrant Workers,clarity_ai_mw_05_1,3
601,sub017,AI,Women Drivers,clarity_ai_wd_01_1,4
718,sub017,AI,Women Drivers,clarity_ai_wd_02_1,1
835,sub017,AI,Women Drivers,clarity_ai_wd_03_1,3
952,sub017,AI,Women Drivers,clarity_ai_wd_04_1,3
1069,sub017,AI,Women Drivers,clarity_ai_wd_05_1,4
1186,sub017,AI,Young Drivers,clarity_ai_yd_01_1,3
1303,sub017,AI,Young Drivers,clarity_ai_yd_02_1,3
1420,sub017,AI,Young Drivers,clarity_ai_yd_03_1,2
1537,sub017,AI,Young Drivers,clarity_ai_yd_04_1,4
1654,sub017,AI,Young Drivers,clarity_ai_yd_05_1,3
1771,sub017,Human,Migrant Workers,clarity_hum_mw_01_1,3
1888,sub017,Human,Migrant Workers,clarity_hum_mw_02_1,4
2005,sub017,Human,Migrant Workers,clarity_hum_mw_03_1,4
2122,sub017,Human,Migrant Workers,clarity_hum_mw_04_1,3
2239,sub017,Human,Migrant Workers,clarity_hum_mw_05_1,4
2356,sub017,Human,Women Drivers,clarity_hum_wd_01_1,3
2473,sub017,Human,Women Drivers,clarity_hum_wd_02_1,3
2590,sub017,Human,Women Drivers,clarity_hum_wd_03_1,4
2707,sub017,Human,Women Drivers,clarity_hum_wd_04_1,3
2824,sub017,Human,Women Drivers,clarity_hum_wd_05_1,4
2941,sub017,Human,Young Drivers,clarity_hum_yd_01_1,4
3058,sub017,Human,Young Drivers,clarity_hum_yd_02_1,4
3175,sub017,Human,Young Drivers,clarity_hum_yd_03_1,4
3292,sub017,Human,Young Drivers,clarity_hum_yd_04_1,4
3409,sub017,Human,Young Drivers,clarity_hum_yd_05_1,3
17,sub018,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
134,sub018,AI,Migrant Workers,clarity_ai_mw_02_1,5
251,sub018,AI,Migrant Workers,clarity_ai_mw_03_1,4
368,sub018,AI,Migrant Workers,clarity_ai_mw_04_1,2
485,sub018,AI,Migrant Workers,clarity_ai_mw_05_1,3
602,sub018,AI,Women Drivers,clarity_ai_wd_01_1,4
719,sub018,AI,Women Drivers,clarity_ai_wd_02_1,5
836,sub018,AI,Women Drivers,clarity_ai_wd_03_1,2
953,sub018,AI,Women Drivers,clarity_ai_wd_04_1,2
1070,sub018,AI,Women Drivers,clarity_ai_wd_05_1,4
1187,sub018,AI,Young Drivers,clarity_ai_yd_01_1,1
1304,sub018,AI,Young Drivers,clarity_ai_yd_02_1,2
1421,sub018,AI,Young Drivers,clarity_ai_yd_03_1,4
1538,sub018,AI,Young Drivers,clarity_ai_yd_04_1,5
1655,sub018,AI,Young Drivers,clarity_ai_yd_05_1,4
1772,sub018,Human,Migrant Workers,clarity_hum_mw_01_1,5
1889,sub018,Human,Migrant Workers,clarity_hum_mw_02_1,5
2006,sub018,Human,Migrant Workers,clarity_hum_mw_03_1,3
2123,sub018,Human,Migrant Workers,clarity_hum_mw_04_1,5
2240,sub018,Human,Migrant Workers,clarity_hum_mw_05_1,5
2357,sub018,Human,Women Drivers,clarity_hum_wd_01_1,5
2474,sub018,Human,Women Drivers,clarity_hum_wd_02_1,3
2591,sub018,Human,Women Drivers,clarity_hum_wd_03_1,3
2708,sub018,Human,Women Drivers,clarity_hum_wd_04_1,5
2825,sub018,Human,Women Drivers,clarity_hum_wd_05_1,5
2942,sub018,Human,Young Drivers,clarity_hum_yd_01_1,5
3059,sub018,Human,Young Drivers,clarity_hum_yd_02_1,5
3176,sub018,Human,Young Drivers,clarity_hum_yd_03_1,4
3293,sub018,Human,Young Drivers,clarity_hum_yd_04_1,3
3410,sub018,Human,Young Drivers,clarity_hum_yd_05_1,5
18,sub019,AI,Migrant Workers,clarity_ai_mw_01_1 ,1
135,sub019,AI,Migrant Workers,clarity_ai_mw_02_1,5
252,sub019,AI,Migrant Workers,clarity_ai_mw_03_1,5
369,sub019,AI,Migrant Workers,clarity_ai_mw_04_1,5
486,sub019,AI,Migrant Workers,clarity_ai_mw_05_1,5
603,sub019,AI,Women Drivers,clarity_ai_wd_01_1,5
720,sub019,AI,Women Drivers,clarity_ai_wd_02_1,5
837,sub019,AI,Women Drivers,clarity_ai_wd_03_1,5
954,sub019,AI,Women Drivers,clarity_ai_wd_04_1,5
1071,sub019,AI,Women Drivers,clarity_ai_wd_05_1,5
1188,sub019,AI,Young Drivers,clarity_ai_yd_01_1,5
1305,sub019,AI,Young Drivers,clarity_ai_yd_02_1,5
1422,sub019,AI,Young Drivers,clarity_ai_yd_03_1,5
1539,sub019,AI,Young Drivers,clarity_ai_yd_04_1,5
1656,sub019,AI,Young Drivers,clarity_ai_yd_05_1,5
1773,sub019,Human,Migrant Workers,clarity_hum_mw_01_1,5
1890,sub019,Human,Migrant Workers,clarity_hum_mw_02_1,5
2007,sub019,Human,Migrant Workers,clarity_hum_mw_03_1,5
2124,sub019,Human,Migrant Workers,clarity_hum_mw_04_1,5
2241,sub019,Human,Migrant Workers,clarity_hum_mw_05_1,5
2358,sub019,Human,Women Drivers,clarity_hum_wd_01_1,5
2475,sub019,Human,Women Drivers,clarity_hum_wd_02_1,5
2592,sub019,Human,Women Drivers,clarity_hum_wd_03_1,5
2709,sub019,Human,Women Drivers,clarity_hum_wd_04_1,5
2826,sub019,Human,Women Drivers,clarity_hum_wd_05_1,5
2943,sub019,Human,Young Drivers,clarity_hum_yd_01_1,5
3060,sub019,Human,Young Drivers,clarity_hum_yd_02_1,5
3177,sub019,Human,Young Drivers,clarity_hum_yd_03_1,5
3294,sub019,Human,Young Drivers,clarity_hum_yd_04_1,5
3411,sub019,Human,Young Drivers,clarity_hum_yd_05_1,5
19,sub020,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
136,sub020,AI,Migrant Workers,clarity_ai_mw_02_1,4
253,sub020,AI,Migrant Workers,clarity_ai_mw_03_1,5
370,sub020,AI,Migrant Workers,clarity_ai_mw_04_1,3
487,sub020,AI,Migrant Workers,clarity_ai_mw_05_1,4
604,sub020,AI,Women Drivers,clarity_ai_wd_01_1,4
721,sub020,AI,Women Drivers,clarity_ai_wd_02_1,5
838,sub020,AI,Women Drivers,clarity_ai_wd_03_1,5
955,sub020,AI,Women Drivers,clarity_ai_wd_04_1,5
1072,sub020,AI,Women Drivers,clarity_ai_wd_05_1,4
1189,sub020,AI,Young Drivers,clarity_ai_yd_01_1,3
1306,sub020,AI,Young Drivers,clarity_ai_yd_02_1,4
1423,sub020,AI,Young Drivers,clarity_ai_yd_03_1,5
1540,sub020,AI,Young Drivers,clarity_ai_yd_04_1,3
1657,sub020,AI,Young Drivers,clarity_ai_yd_05_1,4
1774,sub020,Human,Migrant Workers,clarity_hum_mw_01_1,5
1891,sub020,Human,Migrant Workers,clarity_hum_mw_02_1,5
2008,sub020,Human,Migrant Workers,clarity_hum_mw_03_1,5
2125,sub020,Human,Migrant Workers,clarity_hum_mw_04_1,5
2242,sub020,Human,Migrant Workers,clarity_hum_mw_05_1,4
2359,sub020,Human,Women Drivers,clarity_hum_wd_01_1,5
2476,sub020,Human,Women Drivers,clarity_hum_wd_02_1,5
2593,sub020,Human,Women Drivers,clarity_hum_wd_03_1,5
2710,sub020,Human,Women Drivers,clarity_hum_wd_04_1,5
2827,sub020,Human,Women Drivers,clarity_hum_wd_05_1,4
2944,sub020,Human,Young Drivers,clarity_hum_yd_01_1,4
3061,sub020,Human,Young Drivers,clarity_hum_yd_02_1,5
3178,sub020,Human,Young Drivers,clarity_hum_yd_03_1,5
3295,sub020,Human,Young Drivers,clarity_hum_yd_04_1,3
3412,sub020,Human,Young Drivers,clarity_hum_yd_05_1,5
20,sub021,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
137,sub021,AI,Migrant Workers,clarity_ai_mw_02_1,5
254,sub021,AI,Migrant Workers,clarity_ai_mw_03_1,5
371,sub021,AI,Migrant Workers,clarity_ai_mw_04_1,4
488,sub021,AI,Migrant Workers,clarity_ai_mw_05_1,4
605,sub021,AI,Women Drivers,clarity_ai_wd_01_1,5
722,sub021,AI,Women Drivers,clarity_ai_wd_02_1,4
839,sub021,AI,Women Drivers,clarity_ai_wd_03_1,4
956,sub021,AI,Women Drivers,clarity_ai_wd_04_1,5
1073,sub021,AI,Women Drivers,clarity_ai_wd_05_1,5
1190,sub021,AI,Young Drivers,clarity_ai_yd_01_1,5
1307,sub021,AI,Young Drivers,clarity_ai_yd_02_1,5
1424,sub021,AI,Young Drivers,clarity_ai_yd_03_1,5
1541,sub021,AI,Young Drivers,clarity_ai_yd_04_1,5
1658,sub021,AI,Young Drivers,clarity_ai_yd_05_1,5
1775,sub021,Human,Migrant Workers,clarity_hum_mw_01_1,5
1892,sub021,Human,Migrant Workers,clarity_hum_mw_02_1,3
2009,sub021,Human,Migrant Workers,clarity_hum_mw_03_1,4
2126,sub021,Human,Migrant Workers,clarity_hum_mw_04_1,4
2243,sub021,Human,Migrant Workers,clarity_hum_mw_05_1,4
2360,sub021,Human,Women Drivers,clarity_hum_wd_01_1,5
2477,sub021,Human,Women Drivers,clarity_hum_wd_02_1,5
2594,sub021,Human,Women Drivers,clarity_hum_wd_03_1,5
2711,sub021,Human,Women Drivers,clarity_hum_wd_04_1,5
2828,sub021,Human,Women Drivers,clarity_hum_wd_05_1,5
2945,sub021,Human,Young Drivers,clarity_hum_yd_01_1,5
3062,sub021,Human,Young Drivers,clarity_hum_yd_02_1,5
3179,sub021,Human,Young Drivers,clarity_hum_yd_03_1,5
3296,sub021,Human,Young Drivers,clarity_hum_yd_04_1,4
3413,sub021,Human,Young Drivers,clarity_hum_yd_05_1,4
21,sub022,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
138,sub022,AI,Migrant Workers,clarity_ai_mw_02_1,4
255,sub022,AI,Migrant Workers,clarity_ai_mw_03_1,4
372,sub022,AI,Migrant Workers,clarity_ai_mw_04_1,3
489,sub022,AI,Migrant Workers,clarity_ai_mw_05_1,2
606,sub022,AI,Women Drivers,clarity_ai_wd_01_1,1
723,sub022,AI,Women Drivers,clarity_ai_wd_02_1,1
840,sub022,AI,Women Drivers,clarity_ai_wd_03_1,4
957,sub022,AI,Women Drivers,clarity_ai_wd_04_1,2
1074,sub022,AI,Women Drivers,clarity_ai_wd_05_1,3
1191,sub022,AI,Young Drivers,clarity_ai_yd_01_1,1
1308,sub022,AI,Young Drivers,clarity_ai_yd_02_1,2
1425,sub022,AI,Young Drivers,clarity_ai_yd_03_1,3
1542,sub022,AI,Young Drivers,clarity_ai_yd_04_1,4
1659,sub022,AI,Young Drivers,clarity_ai_yd_05_1,4
1776,sub022,Human,Migrant Workers,clarity_hum_mw_01_1,5
1893,sub022,Human,Migrant Workers,clarity_hum_mw_02_1,4
2010,sub022,Human,Migrant Workers,clarity_hum_mw_03_1,3
2127,sub022,Human,Migrant Workers,clarity_hum_mw_04_1,5
2244,sub022,Human,Migrant Workers,clarity_hum_mw_05_1,5
2361,sub022,Human,Women Drivers,clarity_hum_wd_01_1,4
2478,sub022,Human,Women Drivers,clarity_hum_wd_02_1,5
2595,sub022,Human,Women Drivers,clarity_hum_wd_03_1,1
2712,sub022,Human,Women Drivers,clarity_hum_wd_04_1,1
2829,sub022,Human,Women Drivers,clarity_hum_wd_05_1,4
2946,sub022,Human,Young Drivers,clarity_hum_yd_01_1,4
3063,sub022,Human,Young Drivers,clarity_hum_yd_02_1,2
3180,sub022,Human,Young Drivers,clarity_hum_yd_03_1,2
3297,sub022,Human,Young Drivers,clarity_hum_yd_04_1,4
3414,sub022,Human,Young Drivers,clarity_hum_yd_05_1,5
22,sub023,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
139,sub023,AI,Migrant Workers,clarity_ai_mw_02_1,3
256,sub023,AI,Migrant Workers,clarity_ai_mw_03_1,1
373,sub023,AI,Migrant Workers,clarity_ai_mw_04_1,2
490,sub023,AI,Migrant Workers,clarity_ai_mw_05_1,1
607,sub023,AI,Women Drivers,clarity_ai_wd_01_1,3
724,sub023,AI,Women Drivers,clarity_ai_wd_02_1,2
841,sub023,AI,Women Drivers,clarity_ai_wd_03_1,1
958,sub023,AI,Women Drivers,clarity_ai_wd_04_1,4
1075,sub023,AI,Women Drivers,clarity_ai_wd_05_1,1
1192,sub023,AI,Young Drivers,clarity_ai_yd_01_1,4
1309,sub023,AI,Young Drivers,clarity_ai_yd_02_1,3
1426,sub023,AI,Young Drivers,clarity_ai_yd_03_1,4
1543,sub023,AI,Young Drivers,clarity_ai_yd_04_1,2
1660,sub023,AI,Young Drivers,clarity_ai_yd_05_1,4
1777,sub023,Human,Migrant Workers,clarity_hum_mw_01_1,5
1894,sub023,Human,Migrant Workers,clarity_hum_mw_02_1,5
2011,sub023,Human,Migrant Workers,clarity_hum_mw_03_1,4
2128,sub023,Human,Migrant Workers,clarity_hum_mw_04_1,4
2245,sub023,Human,Migrant Workers,clarity_hum_mw_05_1,3
2362,sub023,Human,Women Drivers,clarity_hum_wd_01_1,4
2479,sub023,Human,Women Drivers,clarity_hum_wd_02_1,5
2596,sub023,Human,Women Drivers,clarity_hum_wd_03_1,5
2713,sub023,Human,Women Drivers,clarity_hum_wd_04_1,3
2830,sub023,Human,Women Drivers,clarity_hum_wd_05_1,3
2947,sub023,Human,Young Drivers,clarity_hum_yd_01_1,4
3064,sub023,Human,Young Drivers,clarity_hum_yd_02_1,5
3181,sub023,Human,Young Drivers,clarity_hum_yd_03_1,1
3298,sub023,Human,Young Drivers,clarity_hum_yd_04_1,3
3415,sub023,Human,Young Drivers,clarity_hum_yd_05_1,4
23,sub024,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
140,sub024,AI,Migrant Workers,clarity_ai_mw_02_1,5
257,sub024,AI,Migrant Workers,clarity_ai_mw_03_1,5
374,sub024,AI,Migrant Workers,clarity_ai_mw_04_1,5
491,sub024,AI,Migrant Workers,clarity_ai_mw_05_1,5
608,sub024,AI,Women Drivers,clarity_ai_wd_01_1,5
725,sub024,AI,Women Drivers,clarity_ai_wd_02_1,5
842,sub024,AI,Women Drivers,clarity_ai_wd_03_1,5
959,sub024,AI,Women Drivers,clarity_ai_wd_04_1,5
1076,sub024,AI,Women Drivers,clarity_ai_wd_05_1,5
1193,sub024,AI,Young Drivers,clarity_ai_yd_01_1,5
1310,sub024,AI,Young Drivers,clarity_ai_yd_02_1,5
1427,sub024,AI,Young Drivers,clarity_ai_yd_03_1,5
1544,sub024,AI,Young Drivers,clarity_ai_yd_04_1,5
1661,sub024,AI,Young Drivers,clarity_ai_yd_05_1,5
1778,sub024,Human,Migrant Workers,clarity_hum_mw_01_1,5
1895,sub024,Human,Migrant Workers,clarity_hum_mw_02_1,5
2012,sub024,Human,Migrant Workers,clarity_hum_mw_03_1,5
2129,sub024,Human,Migrant Workers,clarity_hum_mw_04_1,5
2246,sub024,Human,Migrant Workers,clarity_hum_mw_05_1,5
2363,sub024,Human,Women Drivers,clarity_hum_wd_01_1,5
2480,sub024,Human,Women Drivers,clarity_hum_wd_02_1,5
2597,sub024,Human,Women Drivers,clarity_hum_wd_03_1,5
2714,sub024,Human,Women Drivers,clarity_hum_wd_04_1,5
2831,sub024,Human,Women Drivers,clarity_hum_wd_05_1,5
2948,sub024,Human,Young Drivers,clarity_hum_yd_01_1,5
3065,sub024,Human,Young Drivers,clarity_hum_yd_02_1,5
3182,sub024,Human,Young Drivers,clarity_hum_yd_03_1,5
3299,sub024,Human,Young Drivers,clarity_hum_yd_04_1,5
3416,sub024,Human,Young Drivers,clarity_hum_yd_05_1,5
24,sub025,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
141,sub025,AI,Migrant Workers,clarity_ai_mw_02_1,5
258,sub025,AI,Migrant Workers,clarity_ai_mw_03_1,5
375,sub025,AI,Migrant Workers,clarity_ai_mw_04_1,1
492,sub025,AI,Migrant Workers,clarity_ai_mw_05_1,1
609,sub025,AI,Women Drivers,clarity_ai_wd_01_1,2
726,sub025,AI,Women Drivers,clarity_ai_wd_02_1,4
843,sub025,AI,Women Drivers,clarity_ai_wd_03_1,4
960,sub025,AI,Women Drivers,clarity_ai_wd_04_1,1
1077,sub025,AI,Women Drivers,clarity_ai_wd_05_1,3
1194,sub025,AI,Young Drivers,clarity_ai_yd_01_1,5
1311,sub025,AI,Young Drivers,clarity_ai_yd_02_1,2
1428,sub025,AI,Young Drivers,clarity_ai_yd_03_1,5
1545,sub025,AI,Young Drivers,clarity_ai_yd_04_1,5
1662,sub025,AI,Young Drivers,clarity_ai_yd_05_1,5
1779,sub025,Human,Migrant Workers,clarity_hum_mw_01_1,5
1896,sub025,Human,Migrant Workers,clarity_hum_mw_02_1,5
2013,sub025,Human,Migrant Workers,clarity_hum_mw_03_1,4
2130,sub025,Human,Migrant Workers,clarity_hum_mw_04_1,5
2247,sub025,Human,Migrant Workers,clarity_hum_mw_05_1,5
2364,sub025,Human,Women Drivers,clarity_hum_wd_01_1,5
2481,sub025,Human,Women Drivers,clarity_hum_wd_02_1,5
2598,sub025,Human,Women Drivers,clarity_hum_wd_03_1,2
2715,sub025,Human,Women Drivers,clarity_hum_wd_04_1,5
2832,sub025,Human,Women Drivers,clarity_hum_wd_05_1,5
2949,sub025,Human,Young Drivers,clarity_hum_yd_01_1,5
3066,sub025,Human,Young Drivers,clarity_hum_yd_02_1,5
3183,sub025,Human,Young Drivers,clarity_hum_yd_03_1,5
3300,sub025,Human,Young Drivers,clarity_hum_yd_04_1,4
3417,sub025,Human,Young Drivers,clarity_hum_yd_05_1,5
25,sub026,AI,Migrant Workers,clarity_ai_mw_01_1 ,4
142,sub026,AI,Migrant Workers,clarity_ai_mw_02_1,3
259,sub026,AI,Migrant Workers,clarity_ai_mw_03_1,5
376,sub026,AI,Migrant Workers,clarity_ai_mw_04_1,4
493,sub026,AI,Migrant Workers,clarity_ai_mw_05_1,4
610,sub026,AI,Women Drivers,clarity_ai_wd_01_1,3
727,sub026,AI,Women Drivers,clarity_ai_wd_02_1,5
844,sub026,AI,Women Drivers,clarity_ai_wd_03_1,3
961,sub026,AI,Women Drivers,clarity_ai_wd_04_1,2
1078,sub026,AI,Women Drivers,clarity_ai_wd_05_1,3
1195,sub026,AI,Young Drivers,clarity_ai_yd_01_1,2
1312,sub026,AI,Young Drivers,clarity_ai_yd_02_1,3
1429,sub026,AI,Young Drivers,clarity_ai_yd_03_1,3
1546,sub026,AI,Young Drivers,clarity_ai_yd_04_1,3
1663,sub026,AI,Young Drivers,clarity_ai_yd_05_1,5
1780,sub026,Human,Migrant Workers,clarity_hum_mw_01_1,4
1897,sub026,Human,Migrant Workers,clarity_hum_mw_02_1,3
2014,sub026,Human,Migrant Workers,clarity_hum_mw_03_1,3
2131,sub026,Human,Migrant Workers,clarity_hum_mw_04_1,3
2248,sub026,Human,Migrant Workers,clarity_hum_mw_05_1,3
2365,sub026,Human,Women Drivers,clarity_hum_wd_01_1,2
2482,sub026,Human,Women Drivers,clarity_hum_wd_02_1,3
2599,sub026,Human,Women Drivers,clarity_hum_wd_03_1,3
2716,sub026,Human,Women Drivers,clarity_hum_wd_04_1,3
2833,sub026,Human,Women Drivers,clarity_hum_wd_05_1,3
2950,sub026,Human,Young Drivers,clarity_hum_yd_01_1,3
3067,sub026,Human,Young Drivers,clarity_hum_yd_02_1,3
3184,sub026,Human,Young Drivers,clarity_hum_yd_03_1,3
3301,sub026,Human,Young Drivers,clarity_hum_yd_04_1,2
3418,sub026,Human,Young Drivers,clarity_hum_yd_05_1,3
26,sub027,AI,Migrant Workers,clarity_ai_mw_01_1 ,2
143,sub027,AI,Migrant Workers,clarity_ai_mw_02_1,3
260,sub027,AI,Migrant Workers,clarity_ai_mw_03_1,4
377,sub027,AI,Migrant Workers,clarity_ai_mw_04_1,3
494,sub027,AI,Migrant Workers,clarity_ai_mw_05_1,4
611,sub027,AI,Women Drivers,clarity_ai_wd_01_1,2
728,sub027,AI,Women Drivers,clarity_ai_wd_02_1,3
845,sub027,AI,Women Drivers,clarity_ai_wd_03_1,3
962,sub027,AI,Women Drivers,clarity_ai_wd_04_1,4
1079,sub027,AI,Women Drivers,clarity_ai_wd_05_1,3
1196,sub027,AI,Young Drivers,clarity_ai_yd_01_1,2
1313,sub027,AI,Young Drivers,clarity_ai_yd_02_1,3
1430,sub027,AI,Young Drivers,clarity_ai_yd_03_1,2
1547,sub027,AI,Young Drivers,clarity_ai_yd_04_1,2
1664,sub027,AI,Young Drivers,clarity_ai_yd_05_1,3
1781,sub027,Human,Migrant Workers,clarity_hum_mw_01_1,2
1898,sub027,Human,Migrant Workers,clarity_hum_mw_02_1,3
2015,sub027,Human,Migrant Workers,clarity_hum_mw_03_1,4
2132,sub027,Human,Migrant Workers,clarity_hum_mw_04_1,4
2249,sub027,Human,Migrant Workers,clarity_hum_mw_05_1,5
2366,sub027,Human,Women Drivers,clarity_hum_wd_01_1,4
2483,sub027,Human,Women Drivers,clarity_hum_wd_02_1,1
2600,sub027,Human,Women Drivers,clarity_hum_wd_03_1,4
2717,sub027,Human,Women Drivers,clarity_hum_wd_04_1,3
2834,sub027,Human,Women Drivers,clarity_hum_wd_05_1,5
2951,sub027,Human,Young Drivers,clarity_hum_yd_01_1,5
3068,sub027,Human,Young Drivers,clarity_hum_yd_02_1,3
3185,sub027,Human,Young Drivers,clarity_hum_yd_03_1,2
3302,sub027,Human,Young Drivers,clarity_hum_yd_04_1,1
3419,sub027,Human,Young Drivers,clarity_hum_yd_05_1,4
27,sub028,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
144,sub028,AI,Migrant Workers,clarity_ai_mw_02_1,3
261,sub028,AI,Migrant Workers,clarity_ai_mw_03_1,4
378,sub028,AI,Migrant Workers,clarity_ai_mw_04_1,3
495,sub028,AI,Migrant Workers,clarity_ai_mw_05_1,5
612,sub028,AI,Women Drivers,clarity_ai_wd_01_1,3
729,sub028,AI,Women Drivers,clarity_ai_wd_02_1,5
846,sub028,AI,Women Drivers,clarity_ai_wd_03_1,5
963,sub028,AI,Women Drivers,clarity_ai_wd_04_1,4
1080,sub028,AI,Women Drivers,clarity_ai_wd_05_1,5
1197,sub028,AI,Young Drivers,clarity_ai_yd_01_1,4
1314,sub028,AI,Young Drivers,clarity_ai_yd_02_1,5
1431,sub028,AI,Young Drivers,clarity_ai_yd_03_1,3
1548,sub028,AI,Young Drivers,clarity_ai_yd_04_1,5
1665,sub028,AI,Young Drivers,clarity_ai_yd_05_1,5
1782,sub028,Human,Migrant Workers,clarity_hum_mw_01_1,3
1899,sub028,Human,Migrant Workers,clarity_hum_mw_02_1,5
2016,sub028,Human,Migrant Workers,clarity_hum_mw_03_1,5
2133,sub028,Human,Migrant Workers,clarity_hum_mw_04_1,3
2250,sub028,Human,Migrant Workers,clarity_hum_mw_05_1,5
2367,sub028,Human,Women Drivers,clarity_hum_wd_01_1,5
2484,sub028,Human,Women Drivers,clarity_hum_wd_02_1,2
2601,sub028,Human,Women Drivers,clarity_hum_wd_03_1,3
2718,sub028,Human,Women Drivers,clarity_hum_wd_04_1,5
2835,sub028,Human,Women Drivers,clarity_hum_wd_05_1,5
2952,sub028,Human,Young Drivers,clarity_hum_yd_01_1,5
3069,sub028,Human,Young Drivers,clarity_hum_yd_02_1,4
3186,sub028,Human,Young Drivers,clarity_hum_yd_03_1,3
3303,sub028,Human,Young Drivers,clarity_hum_yd_04_1,4
3420,sub028,Human,Young Drivers,clarity_hum_yd_05_1,5
28,sub029,AI,Migrant Workers,clarity_ai_mw_01_1 ,3
145,sub029,AI,Migrant Workers,clarity_ai_mw_02_1,4
262,sub029,AI,Migrant Workers,clarity_ai_mw_03_1,5
